3.983676750536173586e+03,2.943179317767667726e+03,1.719343834875738821e+03,1.000000000000000000e+00,3.000000000000000000e+00,9.106346789864387574e+02,3.000000000000000000e+00,5.600792098165103816e-01,3.000000000000000000e+00,0.000000000000000000e+00
3.589090584413868783e+03,2.156260870323860217e+03,1.356441139511700612e+03,0.000000000000000000e+00,3.000000000000000000e+00,6.063244101154456303e+02,2.000000000000000000e+00,6.323392144016293237e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.449965386582818610e+03,8.379656045573257870e+03,2.601035340918643215e+03,1.000000000000000000e+00,3.000000000000000000e+00,6.588793968954137199e+02,0.000000000000000000e+00,7.343994715770133519e-01,3.000000000000000000e+00,1.000000000000000000e+00
6.814924684055476973e+03,6.770623333623771032e+03,6.307668309100472470e+03,0.000000000000000000e+00,3.000000000000000000e+00,7.896659938879831770e+02,2.000000000000000000e+00,5.623339251555792284e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.668717240381527517e+03,4.339136186145182364e+03,2.522886449251998783e+03,0.000000000000000000e+00,2.000000000000000000e+00,7.134736785989996406e+02,3.000000000000000000e+00,8.843991915799847003e-01,1.000000000000000000e+00,0.000000000000000000e+00
7.051574633037326748e+03,3.853307045509926866e+03,1.687229090249050159e+03,0.000000000000000000e+00,2.000000000000000000e+00,8.718113973645047281e+02,0.000000000000000000e+00,7.254637267753909491e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.561848427615398577e+03,4.125352777596205669e+03,3.474186615799211722e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.710828907954460192e+02,4.000000000000000000e+00,5.405071637200918877e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.391955514454544300e+03,1.214798042307234027e+03,1.087640603952794891e+03,0.000000000000000000e+00,2.000000000000000000e+00,5.493745336884596782e+02,0.000000000000000000e+00,5.643994101841489641e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.824382288242441064e+03,4.929142005137669003e+03,1.274847478892963409e+03,1.000000000000000000e+00,2.000000000000000000e+00,9.645960121904870448e+02,4.000000000000000000e+00,7.465347950556476819e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.704820240374770947e+03,5.999586778296657940e+03,2.105319551269650219e+03,1.000000000000000000e+00,3.000000000000000000e+00,6.905979268596959173e+02,2.000000000000000000e+00,5.162484845702737246e-01,2.000000000000000000e+00,1.000000000000000000e+00
3.606791886803119269e+03,1.883072216113051127e+03,1.402045802670483226e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.866911743994620565e+02,4.000000000000000000e+00,7.391049738617330167e-01,3.000000000000000000e+00,1.000000000000000000e+00
2.942941536066408389e+03,1.741210730544830994e+03,8.048134393554975077e+02,1.000000000000000000e+00,2.000000000000000000e+00,9.109859748904921162e+02,0.000000000000000000e+00,7.996286112889059439e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.197653700137923806e+03,6.807348651393026557e+03,2.239090669356695344e+03,1.000000000000000000e+00,1.000000000000000000e+00,5.972652586798222956e+02,2.000000000000000000e+00,7.130135926529624912e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.382786250625671528e+03,4.940164555372115501e+03,4.804382944371385747e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.846545123980450853e+02,4.000000000000000000e+00,9.029736865098172416e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.662149443524532217e+03,4.418621644425012164e+03,3.699440157687984538e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.996418709206511721e+02,2.000000000000000000e+00,5.152917100961116326e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.428741947822012662e+03,5.066334263952374386e+03,4.038858340934750686e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.933833532610600514e+02,1.000000000000000000e+00,8.954857074064268563e-01,2.000000000000000000e+00,1.000000000000000000e+00
2.386696606689541113e+03,1.902673452146200361e+03,1.803368395115846397e+03,1.000000000000000000e+00,1.000000000000000000e+00,8.917436381478328258e+02,4.000000000000000000e+00,8.461773424165719426e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.704742788618648774e+03,4.004806409134154364e+03,3.075729581769764081e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.766304428908038062e+02,4.000000000000000000e+00,6.809433861015609102e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.405903644876403177e+03,1.233113468693864434e+03,3.730360127090387437e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.874360990437838836e+02,4.000000000000000000e+00,9.516998980212257875e-01,3.000000000000000000e+00,0.000000000000000000e+00
2.297218387065332536e+03,2.085347304049827926e+03,5.899877846285077112e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.106401804632521362e+02,3.000000000000000000e+00,6.196015445668321409e-01,2.000000000000000000e+00,0.000000000000000000e+00
2.725052471215005426e+03,1.934732567877670135e+03,1.888944464686041329e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.456124857972256450e+02,1.000000000000000000e+00,5.570888155016699983e-01,2.000000000000000000e+00,1.000000000000000000e+00
3.777710770774989214e+03,3.541649204284517509e+03,1.827179416841589273e+03,1.000000000000000000e+00,2.000000000000000000e+00,6.000743690074363030e+02,2.000000000000000000e+00,5.533298587197625906e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.402896320963083781e+03,4.564813528698771734e+03,4.118859260952920522e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.968483660592501110e+02,2.000000000000000000e+00,9.630596613713491294e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.892317657087626230e+03,2.525214794499649543e+03,1.810643770316766904e+03,0.000000000000000000e+00,1.000000000000000000e+00,9.435868860398478546e+02,1.000000000000000000e+00,7.276470964216552595e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.742275634957079092e+03,5.600287943743698634e+03,2.949716873514180406e+03,0.000000000000000000e+00,3.000000000000000000e+00,7.171399488690155977e+02,1.000000000000000000e+00,7.340624751648883173e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.171207019753239365e+03,6.761524218525479228e+03,2.250938882463923164e+03,0.000000000000000000e+00,3.000000000000000000e+00,9.105531223094908455e+02,1.000000000000000000e+00,9.274425459730475385e-01,3.000000000000000000e+00,1.000000000000000000e+00
9.650708053868154821e+03,6.056874797769994075e+03,2.513620393605024219e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.855205000342949688e+02,2.000000000000000000e+00,8.946587225241693364e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.868683782377327589e+03,7.514611130401443916e+03,4.887947096121696632e+03,1.000000000000000000e+00,3.000000000000000000e+00,5.092516172287166683e+02,1.000000000000000000e+00,7.897944232785885088e-01,2.000000000000000000e+00,1.000000000000000000e+00
4.697201062727741373e+03,3.070599986920057290e+03,2.232411936461761343e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.821602941833764362e+02,2.000000000000000000e+00,5.183659469710233392e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.049515914298327516e+03,4.832151597967970702e+03,2.876784098083953722e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.439355717045589245e+02,3.000000000000000000e+00,5.594654643891849854e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.754067920617904747e+03,7.471493691723859229e+03,4.207811728669958029e+03,0.000000000000000000e+00,2.000000000000000000e+00,6.508348287630008144e+02,0.000000000000000000e+00,8.623181610432237854e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.227024489647543305e+03,5.729671427580369709e+03,2.167315584633660819e+03,0.000000000000000000e+00,3.000000000000000000e+00,8.106207666528000573e+02,3.000000000000000000e+00,6.922908227989008623e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.834717544055936742e+03,6.979029696242558202e+03,4.147378154521245960e+03,1.000000000000000000e+00,3.000000000000000000e+00,8.600657479857889030e+02,2.000000000000000000e+00,9.888070299172122546e-01,4.000000000000000000e+00,1.000000000000000000e+00
9.813318830736221571e+03,7.243036989519799135e+03,6.871392614553390558e+03,0.000000000000000000e+00,3.000000000000000000e+00,5.048290475034577867e+02,4.000000000000000000e+00,8.018860941034728906e-01,2.000000000000000000e+00,0.000000000000000000e+00
8.843039137958479841e+03,7.513958618830826708e+03,4.735064784835853970e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.650273297867238398e+02,3.000000000000000000e+00,7.316159271935129826e-01,4.000000000000000000e+00,1.000000000000000000e+00
9.399118240749405231e+03,7.647528936742982296e+03,6.773935077373799686e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.073923432518688514e+02,0.000000000000000000e+00,9.472312032088040512e-01,3.000000000000000000e+00,0.000000000000000000e+00
4.212818162883815603e+03,4.053382154210848512e+03,3.489269365428676792e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.417752937037087122e+02,0.000000000000000000e+00,8.661662877226248280e-01,2.000000000000000000e+00,0.000000000000000000e+00
2.218500954722910137e+03,1.867776006912519279e+03,9.099355481966725847e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.830173459418283528e+02,1.000000000000000000e+00,8.718812612948390051e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.923488975693124303e+03,5.951567123285039088e+03,4.153918399921485616e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.954192360270121753e+02,2.000000000000000000e+00,9.574498149282777426e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.483959673150275194e+03,4.344605289797532350e+03,3.433436261808993549e+03,0.000000000000000000e+00,3.000000000000000000e+00,9.697294216508769296e+02,2.000000000000000000e+00,9.891528142388175127e-01,4.000000000000000000e+00,1.000000000000000000e+00
5.930497333563375832e+03,3.242926846537788151e+03,2.883353505400498761e+03,0.000000000000000000e+00,2.000000000000000000e+00,5.909972930091943226e+02,1.000000000000000000e+00,9.939930951421536154e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.940728203136750381e+03,5.860288420970866355e+03,4.972718799952626796e+03,1.000000000000000000e+00,3.000000000000000000e+00,7.491673629334585485e+02,0.000000000000000000e+00,6.849374544921209562e-01,2.000000000000000000e+00,0.000000000000000000e+00
7.603259292163764258e+03,6.274454178188746482e+03,4.683506929042351658e+03,0.000000000000000000e+00,3.000000000000000000e+00,6.981880161746011026e+02,1.000000000000000000e+00,7.690389477983274880e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.065205272796379177e+03,6.184465745208546650e+03,1.647965597014505647e+03,0.000000000000000000e+00,3.000000000000000000e+00,6.970025793507263643e+02,4.000000000000000000e+00,8.178306798480599049e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.312575715529810623e+03,5.045513305163871337e+03,2.043024056084031599e+03,1.000000000000000000e+00,1.000000000000000000e+00,5.415471940732801386e+02,2.000000000000000000e+00,5.961374252229737492e-01,3.000000000000000000e+00,1.000000000000000000e+00
7.500396337867556213e+03,7.292484690684122143e+03,3.547096745163435571e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.597701290700020991e+02,4.000000000000000000e+00,5.825940688802859757e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.921234999746094218e+03,2.559731046183279886e+03,1.686358429487849207e+03,1.000000000000000000e+00,1.000000000000000000e+00,5.028815273878838070e+02,0.000000000000000000e+00,7.534424115688529433e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.141956086171906463e+03,3.389986815514482259e+03,3.025406627423496957e+03,1.000000000000000000e+00,2.000000000000000000e+00,6.815133416541980296e+02,3.000000000000000000e+00,7.851142038372528331e-01,2.000000000000000000e+00,0.000000000000000000e+00
2.583244137192625658e+03,2.496943647245807824e+03,2.387064511129740822e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.623868083064323855e+02,2.000000000000000000e+00,6.380049662780052921e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.029425941494857398e+03,6.858304164673955711e+03,6.411121988446814612e+03,0.000000000000000000e+00,1.000000000000000000e+00,9.892443068578096472e+02,1.000000000000000000e+00,5.203775518772567610e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.370546053506459430e+03,3.041761677087290536e+03,1.850141032544942163e+03,0.000000000000000000e+00,3.000000000000000000e+00,9.700617282988780516e+02,0.000000000000000000e+00,8.345136433845732338e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.214976532761379531e+03,6.564796270860434561e+03,2.672586707197793658e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.419944761462742235e+02,4.000000000000000000e+00,7.174782836816181453e-01,4.000000000000000000e+00,1.000000000000000000e+00
7.000589900321157984e+03,4.868625069280993557e+03,1.100809316709777704e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.210611289331626494e+02,2.000000000000000000e+00,8.557668061715815178e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.344999174115559072e+03,5.472406928472186337e+03,2.312037488399661925e+03,0.000000000000000000e+00,2.000000000000000000e+00,5.627168713218519542e+02,2.000000000000000000e+00,9.916951840823191588e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.587755441307336696e+03,4.504711262388861542e+03,4.430510492832962882e+03,1.000000000000000000e+00,3.000000000000000000e+00,8.677268575214397970e+02,4.000000000000000000e+00,9.992144098740389779e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.939473568401465855e+03,7.320019109247453343e+03,7.193930984912971326e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.598872429674690920e+02,0.000000000000000000e+00,6.618565762962638210e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.229663305178277369e+03,4.862114377111705835e+03,2.323719813098901795e+03,0.000000000000000000e+00,2.000000000000000000e+00,6.683766183346567686e+02,0.000000000000000000e+00,5.565290325237551849e-01,4.000000000000000000e+00,1.000000000000000000e+00
3.506813295121998181e+03,3.355682451140270587e+03,9.110715804492770076e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.503130889299764021e+02,3.000000000000000000e+00,8.750173118634347880e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.682459633588114229e+03,1.786683604350995665e+03,9.129807612200827407e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.461626946213702922e+02,3.000000000000000000e+00,9.813445957593867064e-01,4.000000000000000000e+00,1.000000000000000000e+00
4.036706101814434078e+03,3.201400970575583415e+03,2.021460362662673788e+03,0.000000000000000000e+00,1.000000000000000000e+00,9.756875434555111042e+02,0.000000000000000000e+00,8.760342586363875084e-01,2.000000000000000000e+00,0.000000000000000000e+00
2.133877099160265061e+03,1.567429205201963669e+03,5.167885430579684680e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.793744342736480348e+02,4.000000000000000000e+00,6.630902876231830056e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.814093973538960199e+03,1.411085080321602391e+03,1.170482251638931984e+03,0.000000000000000000e+00,2.000000000000000000e+00,9.526594614946510546e+02,3.000000000000000000e+00,8.529701155272961799e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.955705103357226108e+03,5.944890507465567680e+03,5.691056332577505600e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.101735417659356244e+02,1.000000000000000000e+00,8.755010593657492901e-01,3.000000000000000000e+00,1.000000000000000000e+00
8.474222526360881602e+03,6.303179406322694376e+03,1.519836645652318339e+03,1.000000000000000000e+00,2.000000000000000000e+00,7.221599175054228681e+02,3.000000000000000000e+00,6.200821293650278232e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.953556463508515662e+03,5.291659975164112439e+03,5.082048879732767091e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.540121598843745687e+02,3.000000000000000000e+00,9.354578738263001902e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.776393436932992699e+03,2.167211892014058776e+03,4.489787046262227932e+02,1.000000000000000000e+00,2.000000000000000000e+00,7.398395480483484334e+02,3.000000000000000000e+00,5.764259689640023332e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.147131764924938579e+03,5.845877403578970188e+03,1.638988614652439765e+03,0.000000000000000000e+00,1.000000000000000000e+00,8.024406458054342011e+02,3.000000000000000000e+00,7.950768998367829798e-01,3.000000000000000000e+00,0.000000000000000000e+00
2.832049308640997879e+03,1.739211180991269885e+03,1.130937375770651215e+03,1.000000000000000000e+00,2.000000000000000000e+00,7.597501649481474715e+02,3.000000000000000000e+00,5.245845347186484098e-01,2.000000000000000000e+00,1.000000000000000000e+00
5.283422233075021722e+03,3.203600758906032752e+03,2.995044348482958867e+03,1.000000000000000000e+00,3.000000000000000000e+00,7.966519879864167706e+02,2.000000000000000000e+00,5.423277208710460817e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.610205110843158764e+03,6.998468344555000840e+03,6.410010991632484547e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.648824572016069396e+02,1.000000000000000000e+00,9.019415622383919473e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.678680009379483636e+03,1.584463658681054767e+03,3.982134473708230189e+02,1.000000000000000000e+00,2.000000000000000000e+00,7.132749683498991544e+02,2.000000000000000000e+00,9.947983169053495889e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.397600150851677427e+03,4.383878122397143670e+03,3.393089268350553084e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.204988666781709981e+02,0.000000000000000000e+00,8.736586015821270479e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.059151043529599519e+03,3.572043967927363155e+03,8.243009731377275102e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.247093281908666995e+02,0.000000000000000000e+00,5.269195309263767779e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.769453265742973599e+03,6.977438687374569781e+03,4.490888992424683238e+03,0.000000000000000000e+00,3.000000000000000000e+00,5.539447063367053943e+02,3.000000000000000000e+00,5.351416588699612342e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.143977009827038273e+03,4.610397934850465390e+03,1.945351314617003936e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.908705510242591572e+02,0.000000000000000000e+00,7.975518927963187732e-01,4.000000000000000000e+00,1.000000000000000000e+00
3.607911693055877549e+03,2.788611320353051724e+03,1.745348921928040909e+03,0.000000000000000000e+00,2.000000000000000000e+00,7.275260147587498523e+02,0.000000000000000000e+00,6.375064895204356485e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.125551006278887144e+03,1.183862194403562626e+03,9.234886074307613626e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.849372276757043210e+02,3.000000000000000000e+00,6.368117688502934470e-01,3.000000000000000000e+00,0.000000000000000000e+00
5.693919211111278855e+03,3.483269009090598047e+03,2.665763416534855423e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.678634460431860589e+02,0.000000000000000000e+00,6.455863228167167955e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.878696103981191300e+03,4.279291086465639637e+03,2.989032536092644023e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.401631827345210013e+02,2.000000000000000000e+00,5.290274620916143311e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.391064900447677246e+03,5.457864178898937098e+03,5.128564501378914429e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.133265053191059906e+02,1.000000000000000000e+00,7.865422417614635897e-01,4.000000000000000000e+00,1.000000000000000000e+00
9.728840267681933256e+03,6.878222704108346079e+03,3.757980267978142365e+03,1.000000000000000000e+00,1.000000000000000000e+00,5.493471271786257830e+02,0.000000000000000000e+00,5.990063653768935570e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.719927797115974499e+03,1.385904908254872453e+03,9.657785614568441588e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.938797474211688723e+02,3.000000000000000000e+00,6.342318071866304141e-01,2.000000000000000000e+00,1.000000000000000000e+00
2.658095226427347370e+03,2.593076918381725591e+03,1.235430672663400628e+03,1.000000000000000000e+00,1.000000000000000000e+00,8.585326195469065169e+02,0.000000000000000000e+00,9.499350635639782769e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.488239223476974985e+03,2.614793822384180658e+03,1.810302146906964254e+03,1.000000000000000000e+00,2.000000000000000000e+00,8.566015411502687584e+02,1.000000000000000000e+00,7.228408675374160541e-01,2.000000000000000000e+00,1.000000000000000000e+00
4.583341768817078446e+03,3.180296067659314303e+03,1.794834816148366826e+03,1.000000000000000000e+00,2.000000000000000000e+00,7.308155486050967511e+02,2.000000000000000000e+00,8.111493235881757080e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.443516210432011576e+03,3.164217821639324029e+03,1.330440348964865279e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.546714269984952352e+02,4.000000000000000000e+00,5.783245535105041579e-01,4.000000000000000000e+00,1.000000000000000000e+00
9.634209223581417973e+03,7.708706092245134641e+03,7.219869031296882895e+03,0.000000000000000000e+00,3.000000000000000000e+00,9.770658690208231292e+02,1.000000000000000000e+00,7.029022350415321529e-01,3.000000000000000000e+00,0.000000000000000000e+00
3.787722170218638894e+03,3.161038066495664680e+03,1.718571477080496152e+03,1.000000000000000000e+00,3.000000000000000000e+00,8.767337519331273370e+02,2.000000000000000000e+00,5.417760590563793777e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.914628806302546764e+03,2.213916431609763549e+03,1.376770035533844975e+03,1.000000000000000000e+00,3.000000000000000000e+00,9.125662271833878094e+02,4.000000000000000000e+00,5.671337792429436142e-01,4.000000000000000000e+00,1.000000000000000000e+00
9.181340513696690323e+03,5.708594441732363521e+03,3.113091878976101725e+03,0.000000000000000000e+00,3.000000000000000000e+00,6.085612415262678496e+02,0.000000000000000000e+00,5.819287805603886587e-01,4.000000000000000000e+00,1.000000000000000000e+00
7.011851964328196118e+03,5.804103588388101343e+03,4.216070019154893089e+03,1.000000000000000000e+00,2.000000000000000000e+00,6.711843232536308506e+02,0.000000000000000000e+00,6.992782379441859764e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.996360024901847282e+03,5.021716207231132103e+03,2.408374926111206605e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.601201300227714910e+02,0.000000000000000000e+00,7.429305544881463774e-01,4.000000000000000000e+00,1.000000000000000000e+00
